Pos	Red	Green	Blue	
1230	84	66	167	
1231	89	68	173	
1232	92	67	177	
1233	93	65	179	
1234	94	69	176	
1235	91	69	174	
1236	91	71	174	
1237	96	73	172	
1238	97	73	172	
1239	97	74	170	
1240	93	71	168	
1241	87	66	164	
1242	83	65	162	
1243	85	70	162	
1244	81	69	164	
1245	76	64	162	
1246	76	64	160	
1247	77	64	160	
1248	80	63	163	
1249	84	63	163	
1250	84	63	162	
1251	82	63	161	
1252	81	63	162	
1253	81	63	164	
1254	84	65	167	
1255	86	67	166	
1256	89	70	162	
1257	88	70	163	
1258	85	66	167	
1259	85	65	173	
1260	85	66	176	
1261	84	67	179	
1262	87	67	178	
1263	89	67	177	
1264	94	70	176	
1265	97	73	176	
1266	99	73	175	
1267	101	73	174	
1268	98	70	174	
1269	95	70	174	
1270	93	71	173	
1271	90	70	171	
1272	88	70	170	
1273	87	70	169	
1274	87	68	169	
1275	92	69	169	
1276	93	68	168	
1277	88	64	170	
1278	87	66	174	
1279	87	68	173	
